,Data,Username,Tweet,URL,Respostas,Retweets,Likes
57,2022-05-12 15:49:50+00:00,PazuelloGeneral,"O espaço hoje é para parabenizar o trabalho de todos os enfermeiros e enfermeiras de nosso país.
Tive a honra de, quando ministro da Saúde, acompanhar o trabalho dos profissionais que dedicam todo seu tempo para salvar vidas. 
Todo meu reconhecimento e admiração.
#saúde #pazuello https://t.co/VnMHbp6eT3",https://twitter.com/PazuelloGeneral/status/1524778888286687232,22,82,598
58,2022-05-11 15:34:32+00:00,PazuelloGeneral,@Rconstantino 👊👊🇧🇷🇧🇷,https://twitter.com/PazuelloGeneral/status/1524412647927648258,3,21,378
59,2022-05-10 13:07:46+00:00,PazuelloGeneral,"10 de maio -  Dia da Arma de Cavalaria

“Arma ligeira que transpõe os montes
Caudais profundos, com ardor e glória
Estrela guia em negros horizontes
Pelo caminho da luta e da vitória”

#ExercitoBrasileiro  #DiaDaArmaDeCavalaria #Brasil https://t.co/ZhDYbgXf3B",https://twitter.com/PazuelloGeneral/status/1524013325679579137,12,48,267
60,2022-05-08 17:36:39+00:00,PazuelloGeneral,"Sempre apoiando o nosso PR @jairbolsonaro ! Focado na próxima missão🇧🇷
“Verás que um filho teu não foge à luta “",https://twitter.com/PazuelloGeneral/status/1523356219209297920,440,2026,20419
61,2022-05-08 12:45:36+00:00,PazuelloGeneral,"Um recado em especial para todas as mamães do Brasil!

#diadasmaes #8demaio #AmorDeMae https://t.co/l74XX1CkpJ",https://twitter.com/PazuelloGeneral/status/1523282972711227392,39,125,1049
62,2022-05-06 17:39:45+00:00,PazuelloGeneral,"Hoje é o aniversário de 133 anos do Colégio Militar do Rio de Janeiro, o primeiro colégio militar do Brasil! 
« Formar os líderes do amanhã, segundo os valores e as tradições do Exército Brasileiro » 🇧🇷 https://t.co/ekyWJ3c0PQ",https://twitter.com/PazuelloGeneral/status/1522632223077322759,21,39,368
63,2022-05-05 20:01:06+00:00,PazuelloGeneral,"Passagem de comando 2008.
Época boa de brigada! 🇧🇷
#Tbt https://t.co/3TBnoYCvrD",https://twitter.com/PazuelloGeneral/status/1522305406701387778,159,448,6491
64,2022-05-05 12:23:05+00:00,PazuelloGeneral,"Deplorável para nosso povo brasileiro o enaltecimento feito pela revista TIME a um político que só prejudicou o país! 
Nossa nação merece mais!!!",https://twitter.com/PazuelloGeneral/status/1522190144064872450,661,2722,23777
65,2022-05-04 02:48:17+00:00,PazuelloGeneral,@rsallesmma Tmj Salles ! 👊👊👊,https://twitter.com/PazuelloGeneral/status/1521683103248433153,6,17,510
66,2022-05-03 13:32:53+00:00,PazuelloGeneral,Mais entregas da gestão do grande @tarcisiogdf para nosso país! Tamo junto! 🇧🇷 https://t.co/p0uzqfcY3L,https://twitter.com/PazuelloGeneral/status/1521482932908609536,12,63,416
67,2022-05-03 02:33:23+00:00,PazuelloGeneral,"Toda minha solidariedade às vítimas, familiares, funcionários do Hospital da Restauração, do Recife.
https://t.co/XPRihd9RpM

#Recife #hospitaldarestauração",https://twitter.com/PazuelloGeneral/status/1521316963053625344,19,55,411
68,2022-05-03 00:49:39+00:00,PazuelloGeneral,Boa noite tropa!! #PQDT 🇧🇷 https://t.co/YcRoiqz9z2,https://twitter.com/PazuelloGeneral/status/1521290856401154050,58,191,1972
69,2022-05-01 22:05:30+00:00,PazuelloGeneral,"Quero parabenizar todos os trabalhadores do nosso País, neste primeiro de maio. 
Depois de tantos desafios uma coisa é certa: nada é maior que a força do trabalho. Vamos continuar focados na missão de colocar o Brasil no patamar que nosso povo merece. Tamo junto!🇧🇷",https://twitter.com/PazuelloGeneral/status/1520887161058381824,132,1103,8199
70,2022-04-29 02:11:03+00:00,PazuelloGeneral,"Fala galera!
Esse é o meu Twitter Oficial. 
Sejam todos bem-vindos.
Vamos trocar ideias sobre o nosso Rio de Janeiro.
Queremos o nosso estado seguro!",https://twitter.com/PazuelloGeneral/status/1519861791236534293,1812,3758,36470
